"79","1","79","4","0","14.285714","50","19.761904","19.761904","19.761904","644","cluster4"
"81","19","69","5","495.681335","14.285714","50","19.761904","19.761904","19.761904","758","cluster5"
"33","61","44","4","704.840393","14.285714","50","19.761904","19.761904","19.761904","688","cluster4"
"96","52","74","5","1906.487549","14.285714","50","19.761904","19.761904","19.761904","772","cluster5"
"57","82","87","4","2258.399414","14.285714","50","19.761904","19.761904","19.761904","685","cluster4"
"4","80","32","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","156","cluster0"
"30","30","30","1","389.711426","14.285714","38.888889","11.428572","11.428572","11.428572","472","cluster1"
"58","58","8","2","7187.722656","14.285714","50","16.428571","16.428571","16.428571","764","cluster2"
"65","33","56","3","924","14.285714","38.888889","14.761904","14.761904","14.761904","657","cluster3"
"74","70","14","5","480.702606","14.285714","50","19.761904","19.761904","19.761904","761","cluster5"
"38","68","81","4","1238.74939","14.285714","50","19.761904","19.761904","19.761904","684","cluster4"
"36","7","33","5","108.535706","14.285714","50","19.761904","19.761904","19.761904","764","cluster5"
"81","81","81","1","2840.996338","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"52","58","68","4","1464.15271","14.285714","50","19.761904","19.761904","19.761904","689","cluster4"
"98","98","98","1","4158.653809","14.285714","38.888889","11.428572","11.428572","11.428572","466","cluster1"
"4","4","4","1","6.928203","14.285714","38.888889","11.428572","11.428572","11.428572","467","cluster1"
"70","70","70","1","2121.762207","14.285714","38.888889","11.428572","11.428572","11.428572","471","cluster1"
"30","24","18","3","216","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"90","90","14","2","17446.792969","14.285714","50","16.428571","16.428571","16.428571","758","cluster2"
"2","2","2","1","1.732051","14.285714","38.888889","11.428572","11.428572","11.428572","471","cluster1"
"43","21","35","5","339.481964","14.285714","50","19.761904","19.761904","19.761904","766","cluster5"
"23","64","23","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","156","cluster0"
"82","35","54","5","628.689087","14.285714","50","19.761904","19.761904","19.761904","761","cluster5"
"42","42","42","1","763.834412","14.285714","38.888889","11.428572","11.428572","11.428572","472","cluster1"
"70","42","56","3","1176","14.285714","38.888889","14.761904","14.761904","14.761904","658","cluster3"
"25","15","20","3","150","14.285714","38.888889","14.761904","14.761904","14.761904","656","cluster3"
"65","56","33","3","924","14.285714","38.888889","14.761904","14.761904","14.761904","656","cluster3"
